x,SW,PM,Optimal
0.0,0.9065403226070423,0.7485943502988988,0.37429717514944905
0.21655172413793106,0.8461761631944449,0.6987474018842271,0.37429717514944905
0.4331034482758621,0.7901237294541761,0.6524609497848897,0.37429717514944905
0.6496551724137931,0.7383830213862355,0.6097349940008863,0.37429717514944905
0.8662068965517242,0.6909540389906235,0.5705695345322161,0.37429717514944905
1.0827586206896553,0.6478367822673397,0.5349645713788795,0.37429717514944905
1.2993103448275862,0.6090312512163836,0.5029201045408769,0.37429717514944905
1.5158620689655173,0.5745374458377555,0.47443613401820706,0.37429717514944905
1.7324137931034485,0.544355366131458,0.4495126598108721,0.37429717514944905
1.9489655172413796,0.5184850120974858,0.42814968191887015,0.37429717514944905
2.1655172413793107,0.49692638373584685,0.4103472003422013,0.37429717514944905
2.3820689655172416,0.47967948104653324,0.39610521508086816,0.37429717514944905
2.5986206896551725,0.4667443040295467,0.3854237261348672,0.37429717514944905
2.815172413793104,0.45812085268489255,0.37830273350420107,0.37429717514944905
3.0317241379310347,0.4538091270125584,0.3747422371888618,0.37429717514944905
3.248275862068966,0.4538091270125655,0.3747422371888671,0.37429717514944905
3.464827586206897,0.458120852684889,0.3783027335041975,0.37429717514944905
3.681379310344828,0.46674430402955025,0.38542372613486364,0.37429717514944905
3.897931034482759,0.47967948104653146,0.3961052150808655,0.37429717514944905
4.1144827586206905,0.49692638373583975,0.4103472003422084,0.37429717514944905
4.331034482758621,0.5184850120974929,0.42814968191887104,0.37429717514944905
4.547586206896552,0.5443553661314553,0.4495126598108712,0.37429717514944905
4.764137931034483,0.5745374458377555,0.47443613401820883,0.37429717514944905
4.980689655172414,0.609031251216372,0.5029201045408769,0.37429717514944905
5.197241379310345,0.6478367822673405,0.5349645713788753,0.37429717514944905
5.413793103448277,0.6909540389906184,0.5705695345322184,0.37429717514944905
5.630344827586208,0.7383830213862339,0.6097349940008954,0.37429717514944905
5.8468965517241385,0.7901237294541801,0.6524609497848886,0.37429717514944905
6.063448275862069,0.8461761631944285,0.6987474018842192,0.37429717514944905
