x,SW,PM,Optimal
0.0,3.258981269867259,1.9406531741586468,0.4006512143412161
0.12816326530612246,3.0635238342733877,1.8242624798317635,0.4006512143412161
0.2563265306122449,2.876210458495927,1.7127213977685014,0.4006512143412161
0.3844897959183674,2.69704114253488,1.606029927968859,0.4006512143412161
0.5126530612244898,2.526015886390241,1.504188070432837,0.4006512143412161
0.6408163265306123,2.363134690062015,1.4071958251604344,0.4006512143412161
0.7689795918367348,2.2083975535501996,1.3150531921516522,0.4006512143412161
0.8971428571428572,2.061804476854796,1.2277601714064905,0.4006512143412161
1.0253061224489797,1.9233554599758047,1.1453167629249486,0.4006512143412161
1.153469387755102,1.7930505029132233,1.0677229667070267,0.4006512143412161
1.2816326530612245,1.6708896056670535,0.9949787827527254,0.4006512143412161
1.409795918367347,1.556872768237296,0.9270842110620443,0.4006512143412161
1.5379591836734696,1.4509999906239486,0.8640392516349829,0.4006512143412161
1.666122448979592,1.3532712728270129,0.8058439044715411,0.4006512143412161
1.7942857142857145,1.2636866148464883,0.75249816957172,0.4006512143412161
1.922448979591837,1.182246016682375,0.7040020469355187,0.4006512143412161
2.0506122448979593,1.1089494783346732,0.6603555365629378,0.4006512143412161
2.178775510204082,1.0437969998033825,0.621558638453977,0.4006512143412161
2.306938775510204,0.9867885810885038,0.5876113526086364,0.4006512143412161
2.435102040816327,0.9379242221900358,0.5585136790269156,0.4006512143412161
2.563265306122449,0.8972039231079794,0.5342656177088152,0.4006512143412161
2.6914285714285717,0.8646276838423341,0.5148671686543347,0.4006512143412161
2.819591836734694,0.8401955043931002,0.5003183318634745,0.4006512143412161
2.9477551020408166,0.8239073847602776,0.49061910733623415,0.4006512143412161
3.0759183673469392,0.8157633249438663,0.48576949507261413,0.4006512143412161
3.2040816326530615,0.8157633249438663,0.4857694950726141,0.4006512143412161
3.332244897959184,0.8239073847602776,0.49061910733623426,0.4006512143412161
3.4604081632653063,0.8401955043931002,0.5003183318634745,0.4006512143412161
3.588571428571429,0.8646276838423341,0.5148671686543349,0.4006512143412161
3.716734693877551,0.8972039231079794,0.5342656177088152,0.4006512143412161
3.844897959183674,0.9379242221900359,0.5585136790269157,0.4006512143412161
3.973061224489796,0.9867885810885036,0.5876113526086363,0.4006512143412161
4.101224489795919,1.0437969998033831,0.6215586384539772,0.4006512143412161
4.229387755102041,1.1089494783346736,0.6603555365629381,0.4006512143412161
4.357551020408164,1.1822460166823756,0.7040020469355192,0.4006512143412161
4.485714285714286,1.2636866148464883,0.7524981695717199,0.4006512143412161
4.613877551020408,1.3532712728270129,0.8058439044715411,0.4006512143412161
4.742040816326531,1.4509999906239486,0.8640392516349826,0.4006512143412161
4.870204081632654,1.556872768237296,0.9270842110620443,0.4006512143412161
4.9983673469387755,1.6708896056670535,0.9949787827527253,0.4006512143412161
5.126530612244898,1.7930505029132233,1.0677229667070265,0.4006512143412161
5.254693877551021,1.9233554599758047,1.1453167629249486,0.4006512143412161
5.3828571428571435,2.061804476854798,1.2277601714064907,0.4006512143412161
5.511020408163266,2.208397553550201,1.3150531921516528,0.4006512143412161
5.639183673469388,2.363134690062015,1.4071958251604344,0.4006512143412161
5.7673469387755105,2.526015886390241,1.5041880704328365,0.4006512143412161
5.895510204081633,2.69704114253488,1.60602992796886,0.4006512143412161
6.023673469387756,2.8762104584959287,1.7127213977685019,0.4006512143412161
6.1518367346938785,3.0635238342733895,1.8242624798317644,0.4006512143412161
