x,SW,SW-C,PM,PM-C,Unbias-GPM,Optimal
0.0,0.5946996375702417,0.48750347106518666,9.995834548290816,0.4875026035157891,19.86828911755718,0.487502783816004
0.02040816326530612,0.5848703719930664,0.4680114538963996,9.97634256580955,0.46801062103452473,19.8586634224448,0.46753244132896077
0.04081632653061224,0.5754506591482733,0.44933160410964523,9.957662749265005,0.44933080448997975,19.849438797962108,0.4484377404132873
0.061224489795918366,0.5664404990358626,0.43146392170492354,9.939795098657179,0.431463153882154,19.840615244109095,0.4302186810581482
0.08163265306122448,0.557839891655834,0.4144084066822349,9.922739613986073,0.4144076692110477,19.832192760885768,0.41287526338040864
0.1020408163265306,0.5496488370081879,0.3981650590415789,9.906496295251685,0.39816435047666077,19.82417134829212,0.3964074874997022
0.12244897959183673,0.5418673350929242,0.38273387878295584,9.891065142454018,0.3827331976789931,19.816551006328154,0.3808153538295016
0.14285714285714285,0.5344953859100428,0.36811486590636544,9.87644615559307,0.36811421081804485,19.80933173499387,0.3660988631809771
0.16326530612244897,0.5275329894595434,0.35430802041180787,9.862639334668842,0.3543073898938159,19.802513534289268,0.3522580072479861
0.18367346938775508,0.5209801457414265,0.3413133422992831,9.849644679681333,0.3413127349063063,19.79609640421435,0.33929279714283067
0.2040816326530612,0.5148368547556919,0.3291308315687912,9.837462190630543,0.3291302458555161,19.79008034476912,0.3272032289684358
0.22448979591836732,0.5091031165023395,0.317760488220332,9.826091867516471,0.31775992274144527,19.784465355953564,0.3159893015588173
0.24489795918367346,0.5037789309813696,0.3072023122539057,9.81553371033912,0.3072017655640936,19.77925143776769,0.3056509440952946
0.26530612244897955,0.498864298192782,0.29745630366951203,9.805787719098488,0.29745577432346154,19.774438590211506,0.29614317287915326
0.2857142857142857,0.4943592181365765,0.28852246246715135,9.796853893794575,0.28852194901954864,19.770026813285,0.2874277159312115
0.3061224489795918,0.49026369081275356,0.28040078864682333,9.788732234427382,0.2804002896523551,19.766016106988175,0.279504573251264
0.32653061224489793,0.48657771622131274,0.27309128220852813,9.781422740996906,0.27309079622188104,19.762406471321032,0.2723737448393273
0.3469387755102041,0.4833012943622543,0.26659394315226587,9.774925413503151,0.2665934687281262,19.759197906283575,0.26603523069535484
0.36734693877551017,0.4804344252355781,0.26090877147803626,9.769240251946117,0.26090830717109076,19.7563904118758,0.2604890308193906
0.3877551020408163,0.47797710884128425,0.25603576718583937,9.764367256325801,0.2560353115507747,19.7539839880977,0.2557351452114222
0.4081632653061224,0.47592934517937285,0.25197493027567547,9.760306426642204,0.2519744818671779,19.75197863494929,0.2517735738714486
0.42857142857142855,0.4742911342498436,0.24872626074754423,9.757057762895327,0.24872581812030053,19.750374352430562,0.24860431679946965
0.44897959183673464,0.47306247605269663,0.2462897586014458,9.754621265085166,0.24628932031014245,19.749171140541517,0.24622737399548555
0.4693877551020408,0.472243370587932,0.2446654238373802,9.75299693321173,0.2446649884367038,19.74836899928215,0.24464274545949616
0.4897959183673469,0.4718338178555498,0.2438532564553475,9.75218476727501,0.2438528224999844,19.74796792865247,0.2438504311915014
0.5102040816326531,0.4718338178555498,0.24385325645534744,9.752184767275011,0.24385282249998447,19.747967928652468,0.2438504311915013
0.5306122448979591,0.47224337058793187,0.2446654238373801,9.75299693321173,0.24466498843670392,19.74836899928215,0.24464274545949605
0.5510204081632653,0.4730624760526967,0.2462897586014457,9.754621265085168,0.2462893203101425,19.749171140541513,0.24622737399548542
0.5714285714285714,0.4742911342498435,0.24872626074754423,9.757057762895327,0.2487258181203006,19.750374352430562,0.24860431679946968
0.5918367346938775,0.47592934517937285,0.25197493027567547,9.760306426642204,0.25197448186717797,19.75197863494929,0.2517735738714485
0.6122448979591836,0.47797710884128436,0.25603576718583937,9.764367256325801,0.25603531155077464,19.7539839880977,0.25573514521142227
