x,SW,SW-C,PM,PM-C,Unbias-GPM,Optimal
0.02040816326530612,0.5565488146529521,0.4560345449883523,4.9726834598633625,0.4560278937363773,9.85243841178746,0.45507294699511475
0.04081632653061224,0.5472885714383923,0.4378327323467348,4.954481912694709,0.4378263465677236,9.84355942800369,0.43604567201340283
0.061224489795918366,0.5384309474940306,0.42042230286344845,4.937071737142084,0.4204161710150984,9.835066486993128,0.4179389891679923
0.08163265306122448,0.5299759428198673,0.40380325653849336,4.920452933205486,0.40379736707850156,9.826959588755773,0.40075289878969855
0.1020408163265306,0.5219235574159021,0.3879755933718694,4.904625500884919,0.3879699347579331,9.819238733291625,0.38448740089691213
0.12244897959183673,0.5142737912821354,0.37293931336357666,4.889589440180378,0.372933874053393,9.811903920600686,0.3691424962733588
0.14285714285714285,0.5070266444185667,0.3586944165136151,4.875344751091866,0.35868918496488156,9.804955150682954,0.3547181865716696
0.16326530612244897,0.5001821168251964,0.3452409028219848,4.861891433619384,0.34523586749239843,9.798392423538427,0.3412144574393852
0.18367346938775508,0.49374020850202427,0.3325787722886856,4.849229487762928,0.33257392163594374,9.792215739167109,0.3286313277580351
0.2040816326530612,0.4877009194490505,0.32070802491371764,4.837358913522502,0.32070334739551737,9.786425097568998,0.31696879121153365
0.22448979591836732,0.48206424966627487,0.30962866069708095,4.8262797108981035,0.3096241447711195,9.781020498744097,0.3062268448283116
0.24489795918367346,0.4768301991536976,0.2993406796387753,4.815991879889735,0.29933631376275,9.7760019426924,0.2963945579612266
0.26530612244897955,0.47199876791131845,0.28984408173880094,4.806495420497393,0.289839854370409,9.77136942941391,0.2873499523867166
0.2857142857142857,0.46756995593913775,0.28113886699715773,4.797790332721081,0.2811347665940964,9.76712295890863,0.2790590639436223
0.3061224489795918,0.4635437632371553,0.2732250354138458,4.7898766165607976,0.2732210504338122,9.763262531176558,0.2715218926317384
0.32653061224489793,0.45992018980537086,0.26610258698886496,4.7827542720165415,0.26609870588955636,9.75978814621769,0.264738438451049
0.3469387755102041,0.4566992356437848,0.25977152172221546,4.776423299088314,0.25976773296132893,9.756699804032031,0.25870870140153623
0.36734693877551017,0.453880900752397,0.25423183961389706,4.7708836977761155,0.25422813164913005,9.75399750461958,0.2534326814832172
0.3877551020408163,0.4514651851312076,0.24948354066390982,4.766135468079945,0.24947990195295955,9.751681247980335,0.24891037869608681
