x,SW,SW-C,PM,PM-C,Unbias-GPM,Optimal
0.0,0.4270708072195939,0.40174061692078034,1.2172785608036423,0.4013123398875481,2.325217245287504,0.40131279796634334
0.02040816326530612,0.4183937470796408,0.38567768513219447,1.201232752961408,0.3852665320453138,2.3179149844062854,0.3815254306589637
0.04081632653061224,0.4100782311121858,0.3702840421681328,1.1858555204459336,0.3698892995298392,2.310916984395117,0.3629796552547571
0.061224489795918366,0.4021242593172286,0.3555596880285957,1.1711468632572186,0.3551806423411244,2.3042232452539992,0.3456754717779727
0.08163265306122448,0.3945318316947697,0.34150462271358295,1.1571067813952638,0.3411405604791694,2.2978337669829325,0.32961288082721746
0.1020408163265306,0.38730094824480876,0.32811884622309473,1.1437352748600682,0.32776905394397415,2.291748549581917,0.3147918839353491
0.12244897959183673,0.38043160896734585,0.3154023585571307,1.131032343651633,0.31506612273553863,2.2859675930509518,0.30121247205408763
0.14285714285714285,0.37392381386238105,0.30335515971569127,1.1189979877699572,0.30303176685386285,2.280490897390038,0.2888746559160805
0.16326530612244897,0.3677775629299142,0.29197724969877625,1.1076322072150413,0.29166598629894686,2.2753184625991745,0.27777843204399394
0.18367346938775508,0.36199285616994537,0.2812686285063856,1.096935001986885,0.2809687810707907,2.2704502886783615,0.2679237993349297
0.2040816326530612,0.3565696935824747,0.2712292961385193,1.0869063720854886,0.2709401511693942,2.2658863756275998,0.25930386919041104
0.22448979591836732,0.35150807516750204,0.26185925259517756,1.0775463175108517,0.26158009659475745,2.2616267234468888,0.25149350454928676
0.24489795918367346,0.34680800092502734,0.25315849787636013,1.0688548382629748,0.2528886173468806,2.2576713321362285,0.24424102309675488
0.26530612244897955,0.34246947085505086,0.24512703198206717,1.0608319343418575,0.24486571342576344,2.2540202016956186,0.23754642483290844
0.2857142857142857,0.33849248495757234,0.23776485491229857,1.0534776057475002,0.237511384831406,2.2506733321250603,0.23140970975771746
0.3061224489795918,0.3348770432325919,0.23107196666705437,1.0467918524799025,0.23082563156380836,2.2476307234245523,0.22583087787117745
0.32653061224489793,0.3316231456801094,0.2250483672463347,1.040774674539065,0.2248084536229704,2.2448923755940955,0.22080992917329256
0.3469387755102041,0.32873079230012503,0.21969405665013936,1.0354260719249866,0.21945985100889231,2.2424582886336886,0.21634686366406164
0.36734693877551017,0.3261999830926387,0.21500903487846842,1.0307460446376684,0.21477982372157411,2.2403284625433333,0.21244168134348462
0.3877551020408163,0.32403071805765044,0.21099330193132199,1.0267345926771096,0.2107683717610155,2.2385028973230288,0.20909438221156154
0.4081632653061224,0.3222229971951602,0.2076468578086999,1.023391716043311,0.2074254951272166,2.236981592972775,0.20630496626829198
0.42857142857142855,0.32077682050516804,0.20496970251060226,1.0207174147362716,0.20475119382017765,2.2357645494925715,0.20407343351367652
0.44897959183673464,0.3196921879876739,0.20296183603702905,1.0187116887559926,0.20274546783989827,2.2348517668824193,0.20239978394771496
0.4693877551020408,0.3189690996426777,0.20162325838798023,1.017374538102473,0.20140831718637875,2.2342432451423173,0.2012840175704072
0.4897959183673469,0.3186075554701796,0.20095396956345585,1.0167059627757133,0.20073974185961901,2.2339389842722666,0.20072613438175338
0.5102040816326531,0.3186075554701796,0.20095396956345563,1.0167059627757133,0.20073974185961901,2.2339389842722666,0.2007261343817534
0.5306122448979591,0.3189690996426778,0.20162325838798,1.017374538102473,0.20140831718637875,2.2342432451423173,0.20128401757040718
0.5510204081632653,0.3196921879876739,0.20296183603702894,1.0187116887559926,0.20274546783989816,2.2348517668824193,0.20239978394771507
